X;Y;OBJECTID;src_geo;clc_quartier;clc_secteur;haut_tot;haut_tronc;tronc_diam;fk_arb_etat;vivant;fk_stadedev;fk_port;fk_pied;fk_situation;fk_revetement;commentaire_environnement;dte_plantation;age_estim;fk_prec_estim;clc_nbr_diag;dte_abattage;villeca;nom;GlobalID;feuillage;remarquable
1721056.408;8294459.452;1708;Orthophoto;Quartier Remicourt;Rue de Baudreuil;7;2;53;EN PLACE;Oui;jeune;semi libre;Bande de terre;Alignement;Oui;RAS;;20;5;0;;VILLE;LIRTUL;{B6466F2F-D8FB-450A-8C0C-563F97E4B355};Feuillu;Non
1720536.46;8294806.38;1709;Orthophoto;Quartier du Centre-Ville;Boulevard Richelieu;5;2;62;EN PLACE;Oui;adulte;semi libre;fosse arbre;Alignement;Oui;RAS;;50;10;0;;VILLE;ACENEG;{196A6F58-3413-4BFF-B791-CFF5DB369E1E};Feuillu;Non
1721062.016;8294451.196;1710;Orthophoto;Quartier Remicourt;Rue de Baudreuil;7;2;60;EN PLACE;Oui;jeune;semi libre;Bande de terre;Alignement;Oui;RAS;;20;5;0;;VILLE;LIRTUL;{2ADC050E-3F37-4F7B-BA81-3040477DDD56};Feuillu;Non
1721067.454;8294443.188;1711;Orthophoto;Quartier Remicourt;Rue de Baudreuil;7;2;66;EN PLACE;Oui;jeune;semi libre;Bande de terre;Alignement;Oui;RAS;;20;5;0;;VILLE;LIRTUL;{9B5249E0-07AE-4023-8EE3-9176B978E9D4};Feuillu;Non
1721080.536;8294423.963;1712;Orthophoto;Quartier Remicourt;Rue de Baudreuil;7;2;49;EN PLACE;Oui;jeune;semi libre;Bande de terre;Alignement;Oui;RAS;;20;5;0;;VILLE;LIRTUL;{6837E407-8A61-4561-B799-2C6AADB3A111};Feuillu;Non
1721085.329;8294416.761;1713;Orthophoto;Quartier Remicourt;Rue de Baudreuil;7;2;51;EN PLACE;Oui;jeune;semi libre;Bande de terre;Alignement;Oui;RAS;;20;5;0;;VILLE;LIRTUL;{E2E45493-8606-4495-9634-22A10B37EA75};Feuillu;Non
1721090.55;8294408.957;1714;Orthophoto;Quartier Remicourt;Rue de Baudreuil;7;2;55;EN PLACE;Oui;jeune;semi libre;Bande de terre;Alignement;Oui;RAS;;20;5;0;;VILLE;LIRTUL;{84FA4B1E-5685-428C-B125-DE32474CE07F};Feuillu;Non
1721095.658;8294401.281;1715;Orthophoto;Quartier Remicourt;Rue de Baudreuil;7;2;70;EN PLACE;Oui;jeune;etete;Bande de terre;Alignement;Oui;RAS;;20;5;0;;VILLE;LIRTUL;{707B5E37-2C26-4A00-BEBD-4076E0C9D106};Feuillu;Non
1721100.996;8294393.302;1716;Orthophoto;Quartier Remicourt;Rue de Baudreuil;7;2;62;EN PLACE;Oui;jeune;semi libre;Bande de terre;Alignement;Oui;RAS;;20;5;0;;VILLE;LIRTUL;{995D8DA3-19A9-42C1-9E62-3580678C8182};Feuillu;Non
1721106.209;8294385.473;1717;Orthophoto;Quartier Remicourt;Rue de Baudreuil;7;2;55;EN PLACE;Oui;jeune;semi libre;Bande de terre;Alignement;Oui;RAS;;20;5;0;;VILLE;LIRTUL;{66D60B03-800D-4D4A-8135-7E47A30979EC};Feuillu;Non
1721112.37;8294376.265;1718;Orthophoto;Quartier Remicourt;Rue de Baudreuil;7;2;56;EN PLACE;Oui;jeune;semi libre;Bande de terre;Alignement;Oui;RAS;;20;5;0;;VILLE;LIRTUL;{8AD514FC-3F38-441F-969C-8B7239931B69};Feuillu;Non
1721118.154;8294367.481;1719;Orthophoto;Quartier Remicourt;Rue de Baudreuil;7;2;57;EN PLACE;Oui;jeune;semi libre;Bande de terre;Alignement;Oui;RAS;;20;5;0;;VILLE;LIRTUL;{0AD48FD9-D0FD-4D3F-86C7-84D004D866B3};Feuillu;Non
1721124.603;8294357.841;1720;Orthophoto;Quartier Remicourt;Rue de Baudreuil;7;2;58;EN PLACE;Oui;jeune;semi libre;Bande de terre;Alignement;Oui;RAS;;20;5;0;;VILLE;LIRTUL;{611EF01A-4303-4282-A9C3-34BFFB0C75FE};Feuillu;Non
1721130.562;8294348.934;1721;Orthophoto;Quartier Remicourt;Rue de Baudreuil;7;2;62;EN PLACE;Oui;jeune;semi libre;Bande de terre;Alignement;Oui;RAS;;20;5;0;;VILLE;LIRTUL;{778863B8-D32D-4CB5-9330-E67832D1FAE7};Feuillu;Non
1721136.967;8294339.425;1722;Orthophoto;Quartier Remicourt;Rue de Baudreuil;7;2;62;EN PLACE;Oui;jeune;semi libre;Bande de terre;Alignement;Oui;RAS;;20;5;0;;VILLE;LIRTUL;{57808BED-F2DD-4D9E-A342-B182FFB9FD44};Feuillu;Non
1721143.096;8294330.264;1723;Orthophoto;Quartier Remicourt;Rue de Baudreuil;7;2;53;EN PLACE;Oui;jeune;semi libre;Bande de terre;Alignement;Oui;RAS;;20;5;0;;VILLE;LIRTUL;{46AF5C58-3E60-4901-AFCE-F4E79B60A06E};Feuillu;Non
1721148.477;8294322.221;1724;Orthophoto;Quartier Remicourt;Rue de Baudreuil;7;2;67;EN PLACE;Oui;jeune;semi libre;Bande de terre;Alignement;Oui;RAS;;20;5;0;;VILLE;LIRTUL;{D3E689FD-879B-4512-9389-BB20E81C559A};Feuillu;Non
1721153.86;8294314.307;1725;Orthophoto;Quartier Remicourt;Rue de Baudreuil;7;2;61;EN PLACE;Oui;jeune;semi libre;Bande de terre;Alignement;Oui;RAS;;20;5;0;;VILLE;LIRTUL;{8C3F2F92-44E0-4C22-8F31-CC5D0EDF2562};Feuillu;Non
1721159.242;8294306.262;1726;Orthophoto;Quartier Remicourt;Rue de Baudreuil;7;2;59;EN PLACE;Oui;jeune;semi libre;Bande de terre;Alignement;Oui;RAS;;20;5;0;;VILLE;LIRTUL;{C693B3E1-0FE0-40B3-9EBD-4D64D3DAB242};Feuillu;Non
1721164.833;8294297.906;1727;Orthophoto;Quartier Remicourt;Rue de Baudreuil;7;2;66;EN PLACE;Oui;jeune;semi libre;Bande de terre;Alignement;Oui;RAS;;20;5;0;;VILLE;LIRTUL;{0D7B6EFB-1031-4E66-8741-8CBD1ACC0F74};Feuillu;Non
1721925.302;8294408.022;1728;Orthophoto;Quartier Remicourt;Boulevard Jean Bouin;4;2;40;EN PLACE;Oui;jeune;semi libre;fosse arbre;Alignement;Oui;RAS;;15;5;0;;VILLE;PRUCERpis;{1AAE3BA5-F812-471B-A17A-1E933948B15E};Feuillu;Non
1721919.798;8294402.849;1729;Orthophoto;Quartier Remicourt;Boulevard Jean Bouin;4;2;40;EN PLACE;Oui;jeune;semi libre;fosse arbre;Alignement;Oui;RAS;;15;5;0;;VILLE;PRUCERpis;{126CCB9C-75E9-4980-8CA4-8E71D796025D};Feuillu;Non
1721915.094;8294398.427;1730;Orthophoto;Quartier Remicourt;Boulevard Jean Bouin;4;2;35;REMPLACE;Non;jeune;semi libre;fosse arbre;Alignement;Oui;RAS;;15;5;0;;VILLE;PRUCERpis;{0AD36BD3-7873-489C-9572-4B18286C7D8A};Feuillu;Non
1721910.59;8294394.194;1731;Orthophoto;Quartier Remicourt;Boulevard Jean Bouin;4;2;37;EN PLACE;Oui;jeune;semi libre;fosse arbre;Alignement;Oui;RAS;;15;5;0;;VILLE;PRUCERpis;{16392B06-98CD-428A-8F91-2705B56D12D5};Feuillu;Non
1721905.474;8294389.386;1732;Orthophoto;Quartier Remicourt;Boulevard Jean Bouin;4;2;39;EN PLACE;Oui;jeune;semi libre;fosse arbre;Alignement;Oui;RAS;;15;5;0;;VILLE;PRUCERpis;{34B0B943-C2C4-49DB-AAD8-700B37C2AA3E};Feuillu;Non
1721901.385;8294385.542;1733;Orthophoto;Quartier Remicourt;Boulevard Jean Bouin;4;2;29;EN PLACE;Oui;jeune;semi libre;fosse arbre;Alignement;Oui;RAS;;15;5;0;;VILLE;PRUCERpis;{42ED1B0B-2EF5-4665-8824-BCB01610C11D};Feuillu;Non
1721896.747;8294381.184;1734;Orthophoto;Quartier Remicourt;Boulevard Jean Bouin;7;2;105;EN PLACE;Oui;adulte;semi libre;gazon;Alignement;Non;RAS;;50;10;0;;VILLE;PRUCERpis;{39F7F548-4A83-4871-83B9-0E96C94CC487};Feuillu;Non
1721891.762;8294376.498;1735;Orthophoto;Quartier Remicourt;Boulevard Jean Bouin;7;2;116;EN PLACE;Oui;adulte;semi libre;gazon;Alignement;Non;RAS;;50;10;0;;VILLE;PRUCERpis;{6FCC4614-4E92-4C37-8CBE-D2C1057AC57C};Feuillu;Non
1721886.985;8294372.008;1736;Orthophoto;Quartier Remicourt;Boulevard Jean Bouin;7;2;120;EN PLACE;Oui;adulte;semi libre;gazon;Alignement;Non;RAS;;50;10;0;;VILLE;PRUCERpis;{1B065B1B-5FCE-4B34-935E-C7FECCDB04B6};Feuillu;Non
1721882.838;8294368.111;1737;Orthophoto;Quartier Remicourt;Boulevard Jean Bouin;7;2;105;EN PLACE;Oui;adulte;semi libre;gazon;Alignement;Non;RAS;;50;10;0;;VILLE;PRUCERpis;{DA1CD0CC-628D-4B73-A942-4F9CC4AD7AB1};Feuillu;Non
1721873.905;8294359.715;1738;Orthophoto;Quartier Remicourt;Boulevard Jean Bouin;7;2;75;EN PLACE;Oui;adulte;semi libre;gazon;Alignement;Non;RAS;;50;10;0;;VILLE;PRUCERpis;{694B4C3B-BE06-4A3A-A750-239899333E05};Feuillu;Non
1721869.804;8294355.86;1739;Orthophoto;Quartier Remicourt;Boulevard Jean Bouin;7;2;130;EN PLACE;Oui;adulte;semi libre;gazon;Alignement;Non;RAS;;50;10;0;;VILLE;PRUCERpis;{0534A5A1-04A9-48FB-8ED9-6AAF64C77C15};Feuillu;Non
1721865.642;8294351.949;1740;Orthophoto;Quartier Remicourt;Boulevard Jean Bouin;7;2;105;EN PLACE;Oui;adulte;semi libre;gazon;Alignement;Non;RAS;;50;10;0;;VILLE;PRUCERpis;{5E79E07B-E576-4C84-9A00-5A4188C623E3};Feuillu;Non
1721860.642;8294346.873;1741;Orthophoto;Quartier Remicourt;Boulevard Jean Bouin;7;2;110;EN PLACE;Oui;adulte;semi libre;gazon;Alignement;Non;RAS;;50;10;0;;VILLE;PRUCERpis;{75ABD0A1-B326-4A78-A74C-442AF09707CE};Feuillu;Non
1721857.028;8294343.476;1742;Orthophoto;Quartier Remicourt;Boulevard Jean Bouin;7;2;135;EN PLACE;Oui;adulte;semi libre;gazon;Alignement;Non;RAS;;50;10;0;;VILLE;PRUCERpis;{220D05C2-3FB8-47CE-B8E3-3C5CF182ABF4};Feuillu;Non
1721853.481;8294340.143;1743;Orthophoto;Quartier Remicourt;Boulevard Jean Bouin;7;2;113;EN PLACE;Oui;adulte;semi libre;gazon;Alignement;Non;RAS;;50;10;0;;VILLE;PRUCERpis;{B2E866FB-B85F-4412-B356-0D1EB4ED6838};Feuillu;Non
1721849.186;8294336.106;1744;Orthophoto;Quartier Remicourt;Boulevard Jean Bouin;7;2;65;EN PLACE;Oui;adulte;semi libre;gazon;Alignement;Non;RAS;;50;10;0;;VILLE;PRUCERpis;{76867A47-490A-44C3-945F-3A2FD7AAD953};Feuillu;Non
1721844.276;8294331.491;1745;Orthophoto;Quartier Remicourt;Boulevard Jean Bouin;7;2;115;EN PLACE;Oui;adulte;semi libre;gazon;Alignement;Non;RAS;;50;10;0;;VILLE;PRUCERpis;{C688D0C3-CC1B-4D86-9EC8-C3BA8DE1E5D5};Feuillu;Non
1721840.317;8294327.77;1746;Orthophoto;Quartier Remicourt;Boulevard Jean Bouin;7;2;113;EN PLACE;Oui;adulte;semi libre;gazon;Alignement;Non;RAS;;50;10;0;;VILLE;PRUCERpis;{B643366B-467D-4D52-831B-AE1D1E184292};Feuillu;Non
1721836.028;8294323.739;1747;Orthophoto;Quartier Remicourt;Boulevard Jean Bouin;7;2;110;EN PLACE;Oui;adulte;semi libre;gazon;Alignement;Non;RAS;;50;10;0;;VILLE;PRUCERpis;{28524293-6F86-49E0-BE65-470FC62F49EE};Feuillu;Non
1721830.503;8294318.546;1748;Orthophoto;Quartier Remicourt;Boulevard Jean Bouin;7;2;120;EN PLACE;Oui;adulte;semi libre;gazon;Alignement;Non;RAS;;50;10;0;;VILLE;PRUCERpis;{059ED949-8321-45A1-8F9E-FF8D82AEF9DF};Feuillu;Non
1721826.626;8294314.902;1749;Orthophoto;Quartier Remicourt;Boulevard Jean Bouin;7;2;115;EN PLACE;Oui;adulte;semi libre;gazon;Alignement;Non;RAS;;50;10;0;;VILLE;PRUCERpis;{2D52790F-4AD9-430F-A00B-193E86AF2B71};Feuillu;Non
1721810.584;8294299.06;1750;Orthophoto;Quartier Remicourt;Boulevard Jean Bouin;7;2;115;EN PLACE;Oui;adulte;semi libre;gazon;Alignement;Non;RAS;;50;10;0;;VILLE;PRUCERpis;{2F2D7E43-676A-4A20-A948-47D9570D8EE6};Feuillu;Non
1721806.52;8294295.199;1751;Orthophoto;Quartier Remicourt;Boulevard Jean Bouin;7;2;100;EN PLACE;Oui;adulte;semi libre;gazon;Alignement;Non;RAS;;50;10;0;;VILLE;PRUCERpis;{FF6A21E9-97C6-40AB-880D-BE89F32F87F6};Feuillu;Non
1721803.603;8294292.427;1752;Orthophoto;Quartier Remicourt;Boulevard Jean Bouin;7;2;110;EN PLACE;Oui;adulte;semi libre;gazon;Alignement;Non;RAS;;50;10;0;;VILLE;PRUCERpis;{BDC66C66-C581-43FE-8A0B-BF79B7E588E7};Feuillu;Non
1721798.714;8294287.782;1753;Orthophoto;Quartier Remicourt;Boulevard Jean Bouin;7;2;95;REMPLACE;Non;adulte;semi libre;gazon;Alignement;Non;RAS;;50;10;0;01/10/2016 02:00;VILLE;PRUCERpis;{7924D074-B3FF-4D33-81FF-E6F4C9F4C533};Feuillu;Non
1721794.709;8294283.977;1754;Orthophoto;Quartier Remicourt;Boulevard Jean Bouin;7;2;105;EN PLACE;Oui;adulte;semi libre;gazon;Alignement;Non;RAS;;50;10;0;;VILLE;PRUCERpis;{DEB4A20E-5B98-4EAC-A055-4F51038F4162};Feuillu;Non
1721789.417;8294278.95;1755;Orthophoto;Quartier Remicourt;Boulevard Jean Bouin;7;2;120;EN PLACE;Oui;adulte;semi libre;gazon;Alignement;Non;RAS;;50;10;0;;VILLE;PRUCERpis;{71A569D2-3131-429E-97CC-0C47651DF85D};Feuillu;Non
1721785.617;8294275.339;1756;Orthophoto;Quartier Remicourt;Boulevard Jean Bouin;7;2;105;EN PLACE;Oui;adulte;semi libre;gazon;Alignement;Non;RAS;;50;10;0;;VILLE;PRUCERpis;{D38FBCBE-4C29-4B07-9364-18CA6CA7E41A};Feuillu;Non
1721780.742;8294270.707;1757;Orthophoto;Quartier Remicourt;Boulevard Jean Bouin;7;2;110;EN PLACE;Oui;adulte;semi libre;gazon;Alignement;Non;RAS;;50;10;0;;VILLE;PRUCERpis;{E3E5BAA8-A4BE-4C3F-A819-2EEF76271291};Feuillu;Non
1721775.381;8294265.614;1758;Orthophoto;Quartier Remicourt;Boulevard Jean Bouin;7;2;110;EN PLACE;Oui;adulte;semi libre;gazon;Alignement;Non;RAS;;50;10;0;;VILLE;PRUCERpis;{602376F4-7C59-46EC-B7F6-E21613453F5E};Feuillu;Non
1721770.158;8294260.652;1759;Orthophoto;Quartier Remicourt;Boulevard Jean Bouin;7;2;110;EN PLACE;Oui;adulte;semi libre;gazon;Alignement;Non;RAS;;50;10;0;;VILLE;PRUCERpis;{3B6197CD-10EC-436C-81D9-AA0041530F4F};Feuillu;Non
1721766.165;8294256.858;1760;Orthophoto;Quartier Remicourt;Boulevard Jean Bouin;7;2;105;EN PLACE;Oui;adulte;semi libre;gazon;Alignement;Non;RAS;;50;10;0;;VILLE;PRUCERpis;{01780322-A4D8-4B61-94C2-FD0FAADE12B3};Feuillu;Non
1721762.628;8294253.497;1761;Orthophoto;Quartier Remicourt;Boulevard Jean Bouin;7;2;110;EN PLACE;Oui;adulte;semi libre;gazon;Alignement;Non;RAS;;50;10;0;;VILLE;PRUCERpis;{AA8DD93D-05A7-4350-B779-3B54624549C9};Feuillu;Non
1721758.692;8294249.757;1762;Orthophoto;Quartier Remicourt;Boulevard Jean Bouin;7;2;83;EN PLACE;Oui;adulte;semi libre;gazon;Alignement;Non;RAS;;50;10;0;;VILLE;PRUCERpis;{51B38F35-7CBE-4DD0-A4E3-D98CC973A105};Feuillu;Non
1721755.301;8294246.536;1763;Orthophoto;Quartier Remicourt;Boulevard Jean Bouin;7;2;130;REMPLACE;Non;adulte;semi libre;gazon;Alignement;Non;RAS;;50;10;0;01/10/2016 02:00;VILLE;PRUCERpis;{7439A968-A6D8-4F74-A076-6F70A8572A98};Feuillu;Non
1721751.837;8294243.245;1764;Orthophoto;Quartier Remicourt;Boulevard Jean Bouin;7;2;70;EN PLACE;Oui;adulte;semi libre;gazon;Alignement;Non;RAS;;50;10;0;;VILLE;PRUCERpis;{AF54A68E-9DB7-468D-A5C1-234B6B32375A};Feuillu;Non
1721751.82;8294238.279;1765;Orthophoto;Quartier Remicourt;Boulevard Jean Bouin;7;2;140;EN PLACE;Oui;adulte;semi libre;Bande de terre;Alignement;Oui;RAS;;50;10;0;;VILLE;PRUCERpis;{63046942-1472-4224-9A77-87AA1DE89705};Feuillu;Non
1721755.402;8294241.683;1766;Orthophoto;Quartier Remicourt;Boulevard Jean Bouin;7;2;55;EN PLACE;Oui;adulte;semi libre;Bande de terre;Alignement;Oui;RAS;;50;10;0;;VILLE;PRUCERpis;{7B7C4A6D-22EC-4C17-832A-180AAEB8B4AB};Feuillu;Non
1721759.097;8294245.193;1767;Orthophoto;Quartier Remicourt;Boulevard Jean Bouin;7;2;95;EN PLACE;Oui;adulte;semi libre;Bande de terre;Alignement;Oui;RAS;;50;10;0;;VILLE;PRUCERpis;{4E435EA9-DDC6-42F1-B39D-AE7F50FE3562};Feuillu;Non
1721763.113;8294249.009;1768;Orthophoto;Quartier Remicourt;Boulevard Jean Bouin;7;2;83;EN PLACE;Oui;adulte;semi libre;Bande de terre;Alignement;Oui;RAS;;50;10;0;;VILLE;PRUCERpis;{48F43596-B11C-401D-A01F-99AEF50C44B7};Feuillu;Non
1721766.747;8294252.461;1769;Orthophoto;Quartier Remicourt;Boulevard Jean Bouin;7;2;90;EN PLACE;Oui;adulte;semi libre;Bande de terre;Alignement;Oui;RAS;;50;10;0;;VILLE;PRUCERpis;{C130EB7D-ECF2-4EA8-B24B-21B32B215237};Feuillu;Non
1721770.647;8294256.167;1770;Orthophoto;Quartier Remicourt;Boulevard Jean Bouin;7;2;90;EN PLACE;Oui;adulte;semi libre;Bande de terre;Alignement;Oui;RAS;;50;10;0;;VILLE;PRUCERpis;{9068B182-3C00-46D0-9AAD-43794AF5A183};Feuillu;Non
1721775.377;8294260.661;1771;Orthophoto;Quartier Remicourt;Boulevard Jean Bouin;7;2;95;EN PLACE;Oui;adulte;semi libre;Bande de terre;Alignement;Oui;RAS;;50;10;0;;VILLE;PRUCERpis;{248BD297-D781-4BAE-A6DB-7EE91CE2E64F};Feuillu;Non
1721780.736;8294265.753;1772;Orthophoto;Quartier Remicourt;Boulevard Jean Bouin;0;0;0;ABATTU;Non;;;;Alignement;Non;RAS;;0;;0;;VILLE;Non renseigne;{7244C520-0E5B-4E4D-AEFA-5C4183C0DB1B};;Non
1721785.845;8294270.607;1773;Orthophoto;Quartier Remicourt;Boulevard Jean Bouin;7;2;72;EN PLACE;Oui;adulte;semi libre;Bande de terre;Alignement;Oui;RAS;;50;10;0;;VILLE;PRUCERpis;{10B50040-2AC4-4A8B-91E3-AC17C818E13F};Feuillu;Non
1721789.924;8294274.482;1774;Orthophoto;Quartier Remicourt;Boulevard Jean Bouin;7;2;82;EN PLACE;Oui;adulte;semi libre;Bande de terre;Alignement;Oui;RAS;;50;10;0;;VILLE;PRUCERpis;{F66D037B-533A-468B-AE5D-9019C5811664};Feuillu;Non
1721794.584;8294278.909;1775;Orthophoto;Quartier Remicourt;Boulevard Jean Bouin;7;2;82;EN PLACE;Oui;adulte;semi libre;Bande de terre;Alignement;Oui;RAS;;50;10;0;;VILLE;PRUCERpis;{CDB4F7A1-8F38-4369-894C-CAB768409FB1};Feuillu;Non
1721798.709;8294282.828;1776;Orthophoto;Quartier Remicourt;Boulevard Jean Bouin;7;2;92;EN PLACE;Oui;adulte;semi libre;Bande de terre;Alignement;Oui;RAS;;50;10;0;;VILLE;PRUCERpis;{B23D91B4-15AE-4F7B-B8BE-7069026FF88D};Feuillu;Non
1721803.049;8294286.952;1777;Orthophoto;Quartier Remicourt;Boulevard Jean Bouin;7;2;85;EN PLACE;Oui;adulte;semi libre;Bande de terre;Alignement;Oui;RAS;;50;10;0;;VILLE;PRUCERpis;{FB9FAF54-4213-4C62-B2F5-CD4067417A7F};Feuillu;Non
1721807.01;8294290.715;1778;Orthophoto;Quartier Remicourt;Boulevard Jean Bouin;7;2;80;EN PLACE;Oui;adulte;semi libre;Bande de terre;Alignement;Oui;RAS;;50;10;0;;VILLE;PRUCERpis;{70A8ADE4-0BD4-473F-ACCA-89C6A3AA721F};Feuillu;Non
1721810.809;8294294.325;1779;Orthophoto;Quartier Remicourt;Boulevard Jean Bouin;7;2;105;EN PLACE;Oui;adulte;semi libre;Bande de terre;Alignement;Oui;RAS;;50;10;0;;VILLE;PRUCERpis;{57E7D11F-88EF-4D9B-9F09-E8B4B9D81143};Feuillu;Non
1720118.178;8294415.678;1780;Orthophoto;Quartier du Centre-Ville;Boulevard Henri Martin;6;3;45;EN PLACE;Oui;jeune;semi libre;fosse arbre;Alignement;Oui;RAS;;15;5;0;;VILLE;CORCOL;{8F5D22F5-01CC-4894-8EDB-5C4F314F3EDD};Feuillu;Non
1720116.107;8294401.01;1781;Orthophoto;Quartier du Centre-Ville;Boulevard Henri Martin;6;3;55;EN PLACE;Oui;jeune;semi libre;fosse arbre;Alignement;Oui;RAS;;15;5;0;;VILLE;CORCOL;{3CCBAC2D-FBA5-4DA0-8F01-3BA9628E7692};Feuillu;Non
1720114.55;8294385.058;1782;Orthophoto;Quartier du Centre-Ville;Boulevard Henri Martin;6;3;50;EN PLACE;Oui;jeune;semi libre;fosse arbre;Alignement;Oui;RAS;;15;5;0;;VILLE;CORCOL;{2C0D1049-0FE7-41C5-9947-9F85538D05DF};Feuillu;Non
1720112.28;8294371.006;1783;Orthophoto;Quartier du Centre-Ville;Boulevard Henri Martin;4;2;20;EN PLACE;Oui;jeune;semi libre;fosse arbre;Alignement;Oui;RAS;;15;5;0;;VILLE;CORCOL;{ABED235F-06CA-4F51-B865-23E5B3CD1896};Feuillu;Non
1720097.219;8294265.659;1784;Orthophoto;Quartier du Centre-Ville;Boulevard Henri Martin;9;2;170;REMPLACE;Non;adulte;semi libre;fosse arbre;Alignement;Oui;RAS;;50;10;0;01/07/2017 00:00;VILLE;PRUSER;{014BA2CD-2656-4FC8-8F8C-DE9C409F92CF};Feuillu;Non
1720095.557;8294254.957;1785;Orthophoto;Quartier du Centre-Ville;Boulevard Henri Martin;0;0;0;REMPLACE;Non;;;;Alignement;Non;RAS;;0;;0;;VILLE;Non renseigne;{76BCCA05-D35E-4717-A676-696705D00359};;Non
1720095.111;8294247.955;1786;Orthophoto;Quartier du Centre-Ville;Boulevard Henri Martin;7;2;140;REMPLACE;Non;adulte;semi libre;fosse arbre;Alignement;Oui;RAS;;50;10;0;01/07/2017 00:00;VILLE;PRUSER;{29B2F3A5-CF2A-41E9-A741-258DA8DD969C};Feuillu;Non
1720094.283;8294241.628;1787;Orthophoto;Quartier du Centre-Ville;Boulevard Henri Martin;6;2;60;REMPLACE;Non;adulte;semi libre;fosse arbre;Alignement;Oui;RAS;;50;10;0;01/07/2017 00:00;VILLE;SORAUC;{0F615BC6-FF30-426C-960B-372262F71255};Feuillu;Non
1720093.483;8294235.514;1788;Orthophoto;Quartier du Centre-Ville;Boulevard Henri Martin;5;2;85;REMPLACE;Non;adulte;semi libre;fosse arbre;Alignement;Oui;RAS;;50;10;0;01/07/2017 00:00;VILLE;PRUSER;{E0B6B31A-E975-4228-9C05-6323D2E0AA60};Feuillu;Non
1720091.961;8294224.208;1789;Orthophoto;Quartier du Centre-Ville;Boulevard Henri Martin;5;2;90;REMPLACE;Non;adulte;semi libre;fosse arbre;Alignement;Oui;RAS;;50;10;0;01/07/2017 00:00;VILLE;PRUSER;{FFFE396E-9CDB-4DF0-BC5D-819778F18E56};Feuillu;Non
1720091.137;8294217.907;1790;Orthophoto;Quartier du Centre-Ville;Boulevard Henri Martin;5;2;60;REMPLACE;Non;adulte;semi libre;fosse arbre;Alignement;Oui;RAS;;50;10;0;01/07/2017 00:00;VILLE;PRUSER;{A57964CD-5193-4141-A194-BA45A4FE75BA};Feuillu;Non
1720090.157;8294211.519;1791;Orthophoto;Quartier du Centre-Ville;Boulevard Henri Martin;7;2;185;REMPLACE;Non;adulte;semi libre;fosse arbre;Alignement;Oui;RAS;;50;10;0;01/07/2017 00:00;VILLE;PRUSER;{0E7DFCD3-0269-46A6-BAF8-AE17C2BF28A0};Feuillu;Non
1720087.497;8294193.626;1792;Orthophoto;Quartier du Centre-Ville;Boulevard Henri Martin;7;2;190;REMPLACE;Non;adulte;semi libre;fosse arbre;Alignement;Oui;RAS;;50;10;0;;VILLE;PRUSER;{90D15E2C-C9E5-4D3B-9411-815C55C35B39};Feuillu;Non
1720083.678;8294172.766;1793;Orthophoto;Quartier du Centre-Ville;Boulevard Henri Martin;7;2;200;REMPLACE;Non;adulte;semi libre;fosse arbre;Alignement;Oui;RAS;;50;10;0;;VILLE;PRUSER;{422A33EB-8F06-4B56-8604-FA2C947A558C};Feuillu;Non
1720082.967;8294159.665;1794;Orthophoto;Quartier du Centre-Ville;Boulevard Henri Martin;7;2;145;REMPLACE;Non;adulte;semi libre;fosse arbre;Alignement;Oui;RAS;;50;10;0;;VILLE;PRUSER;{8B51603B-35B5-4A5F-A7E6-3EA0331713B8};Feuillu;Non
1720081.951;8294153.138;1795;Orthophoto;Quartier du Centre-Ville;Boulevard Henri Martin;7;2;120;SUPPRIME;Non;adulte;semi libre;fosse arbre;Alignement;Oui;RAS;;50;10;0;01/09/2016 02:00;VILLE;PRUSER;{832A7A53-2195-4FC6-9A26-2D81FC1A2A4F};Feuillu;Non
1720063.596;8294026.72;1796;Orthophoto;Quartier du Centre-Ville;Boulevard Henri Martin;7;2;110;Non essouche;Non;adulte;semi libre;fosse arbre;Alignement;Oui;RAS;;50;10;0;01/10/2013 02:00;VILLE;PRUSER;{312C2F1A-833D-400B-BF65-BDD406447FA9};Feuillu;Non
1720059.855;8293999.878;1797;Orthophoto;Quartier du Centre-Ville;Boulevard Henri Martin;6;2;130;EN PLACE;Oui;adulte;semi libre;fosse arbre;Alignement;Oui;RAS;;50;10;0;;VILLE;PRUSER;{51A24D87-FBDF-4BB2-BDA5-7D5F2D347431};Feuillu;Non
1720058.984;8293993.689;1798;Orthophoto;Quartier du Centre-Ville;Boulevard Henri Martin;6;2;70;EN PLACE;Oui;adulte;semi libre;fosse arbre;Alignement;Oui;RAS;;50;10;0;;VILLE;PRUSER;{149BA5DE-71CE-493A-91A8-069224649663};Feuillu;Non
1720058.021;8293986.816;1799;Orthophoto;Quartier du Centre-Ville;Boulevard Henri Martin;6;2;115;EN PLACE;Oui;adulte;semi libre;fosse arbre;Alignement;Oui;RAS;;50;10;0;;VILLE;PRUSER;{6F73F4AA-EC17-46C0-8AF4-F6518B97AF7B};Feuillu;Non
1720056.379;8293976.226;1800;Orthophoto;Quartier du Centre-Ville;Boulevard Henri Martin;7;2;135;EN PLACE;Oui;adulte;semi libre;fosse arbre;Alignement;Oui;RAS;;50;10;0;;VILLE;PRUSER;{6B77C48D-84C9-4AAE-ACC2-185FA2B9324B};Feuillu;Non
